,Common Name,Animalia_Link,Kingdom,Phylum,Class,Order,Family,Genus,SPECIES,Continents,Countries,Biome,Ref,Introduced Countries,Regions,Lifestyle,Seasonal behavior,Subfamily,Subclass,Infraclass,Superorder,Subcontinents,Group name,Suborder,Oceans,Islands,Tribe,Seas
0,collared-towhee,https://animalia.bio/collared-towhee/,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Pipilo,Pipilo ocai,North America,Mexico,"Anthropogenic biome,Forest,Mountains,Shrubland","https://en.wikipedia.org/wiki/Collared_towhee,https://www.iucnredlist.org/species/22721307/136952692,https://xeno-canto.org/694687",,,,,,,,,,,,,,,
0,collared-treepie,https://animalia.bio/collared-treepie/,Animalia,Chordata,Aves,Passeriformes,Corvidae,Dendrocitta,Dendrocitta frontalis,Asia,"China,","Forest,Shrubland","https://en.wikipedia.org/wiki/Collared_treepie,https://www.iucnredlist.org/species/22705849/130382030,https://xeno-canto.org/684405",,,"Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,collared-trogon,https://animalia.bio/collared-trogon/,Animalia,Chordata,Aves,Trogoniformes,Trogonidae,Trogon,Trogon collaris,"South America,",North America,Forest,"https://en.wikipedia.org/wiki/Collared_trogon,https://www.iucnredlist.org/species/61692251/95176245,https://xeno-canto.org/685676",,"Trinidad and Tobago,","Terrestrial, ,Oviparous, ,Arboreal",Not a migrant,,,,,,,,,,,
0,collared-warbling-finch,https://animalia.bio/collared-warbling-finch/,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Poospiza,Poospiza hispaniolensis,South America,"Ecuador,","Anthropogenic biome,Shrubland,Forest","https://en.wikipedia.org/wiki/Collared_warbling_finch,https://www.iucnredlist.org/species/22723286/94810585,https://xeno-canto.org/461979",,,"Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,collared-whitestart,https://animalia.bio/collared-whitestart/,Animalia,Chordata,Aves,Passeriformes,Parulidae,Myioborus,Myioborus torquatus,North America,"Costa Rica,","Anthropogenic biome,Forest,Agricultural,Mountains,Rocky areas,Montane forest","https://en.wikipedia.org/wiki/Collared_whitestart,https://www.iucnredlist.org/species/22721934/137114670,https://xeno-canto.org/552909",,,"Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,colombian-chachalaca,https://animalia.bio/colombian-chachalaca/,Animalia,Chordata,Aves,Galliformes,Cracidae,Ortalis,Ortalis columbiana,South America,Colombia,"Anthropogenic biome,Forest,Grassland,Shrubland,Woodland","https://en.wikipedia.org/wiki/Colombian_chachalaca,https://www.iucnredlist.org/species/22728519/94989120,https://xeno-canto.org/693729",,,"Terrestrial, ,Oviparous, ,Precocial",Not a migrant,,,,,,,,,,,
0,colombian-crake,https://animalia.bio/colombian-crake/,Animalia,Chordata,Aves,Gruiformes,Rallidae,Neocrex,Neocrex colombiana,"South America,",North America,"Freshwater,Grassland,Wetlands,Swamp","https://en.wikipedia.org/wiki/Colombian_crake,https://www.iucnredlist.org/species/22692740/93368001,https://xeno-canto.org/261573",,,,,,Neornithes,Neognathae,Neoaves,,,,,,,
0,colombian-grebe,https://animalia.bio/colombian-grebe/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,colombian-mountain-grackle,https://animalia.bio/colombian-mountain-grackle/,Animalia,Chordata,Aves,Passeriformes,Icteridae,Macroagelaius,Macroagelaius subalaris,South America,Colombia,"Forest,Mountains,Montane forest","https://en.wikipedia.org/wiki/Colombian_mountain_grackle,https://www.iucnredlist.org/species/22724290/118889995,https://xeno-canto.org/106392",,,,,,,,,,,,,,,
0,colorful-puffleg,https://animalia.bio/colorful-puffleg/,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Eriocnemis,Eriocnemis mirabilis,South America,Colombia,Forest,"https://en.wikipedia.org/wiki/Colorful_puffleg,https://www.iucnredlist.org/species/22687939/118473368",,,,,,,,,,,,,,,
0,comb-duck,https://animalia.bio/comb-duck/,Animalia,Chordata,Aves,Anseriformes,Anatidae,Sarkidiornis,Sarkidiornis sylvicola,"South America,",North America,"Freshwater,Anthropogenic biome,Grassland,Wetlands,Swamp","https://en.wikipedia.org/wiki/Comb_duck,https://www.iucnredlist.org/species/22724744/94877265,https://xeno-canto.org/257277",,"Panama,","Terrestrial, ,Congregatory, ,Oviparous, ,Precocial, ,Waterfowl",Migrating,,,,,,,,,,,
0,combcrested-jacana,https://animalia.bio/combcrested-jacana/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,common-babbler,https://animalia.bio/common-babbler/,Animalia,Chordata,Aves,Passeriformes,Leiotrichidae,Argya,Argya caudata,Asia,"India,","Anthropogenic biome,Grassland,Rocky areas,Shrubland","https://en.wikipedia.org/wiki/Common_babbler,https://www.iucnredlist.org/species/22716344/131973363,https://xeno-canto.org/667377",,,"Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,common-black-hawk,https://animalia.bio/common-black-hawk/,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteogallus,Buteogallus anthracinus,"North America,","Caribbean Islands,","Tropical moist forests,Mangrove,Intertidal zone,Estuaries","https://en.wikipedia.org/wiki/Common_black_hawk,https://www.iucnredlist.org/species/22735514/113552417,https://xeno-canto.org/579265",,,"Arboreal, ,Predator, ,Soaring birds, ,Altricial",Partially migrant,,,,,South America,"aerie, boil, cast, kettle, lease",,,,,
0,common-blackbird,https://animalia.bio/common-blackbird/,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus merula,"Asia,","Africa,","Temperate broadleaf and mixed forest,Montane grasslands and shrublands,Mediterranean forests, woodlands, and scrub,Urban wildlife,Forest,Anthropogenic biome,Grassland,Shrubland,Agricultural,Woodland,Mountains,Temperate coniferous forest,Tropical moist forests,Temperate grasslands","https://en.wikipedia.org/wiki/Common_blackbird,http://www.iucnredlist.org/details/103888106/0,https://xeno-canto.org/707743","North America,",,"Terrestrial, ,Altricial, ,Arboreal, ,Zoochory, ,Territorial, ,Oviparous, ,Congregatory","Migrating, ,Not a migrant, ,Partially migrant",,,,,"Europe,","cloud, cluster, grind, merl",,,,,
0,common-bronzewing,https://animalia.bio/common-bronzewing/,Animalia,Chordata,Aves,Columbiformes,Columbidae,Phaps,Phaps chalcoptera,,Australia,"Freshwater,Anthropogenic biome,Forest,Grassland,Savanna,Shrubland,Rainforest","https://en.wikipedia.org/wiki/Common_bronzewing,https://www.iucnredlist.org/species/22690667/93282812,https://xeno-canto.org/680659",,,"Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,common-bulbul,https://animalia.bio/common-bulbul/,Animalia,Chordata,Aves,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus barbatus,Africa,"Algeria,","Anthropogenic biome,Forest,Savanna,Shrubland,Wetlands,Agricultural,Woodland,Mountains","https://en.wikipedia.org/wiki/Common_bulbul,https://www.iucnredlist.org/species/22712650/132101179,https://xeno-canto.org/691820",,"Egypt,","Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,common-bush-tanager,https://animalia.bio/common-bush-tanager/,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Chlorospingus,Chlorospingus flavopectus,"South America,",North America,"Anthropogenic biome,Forest,Shrubland,Mountains","https://en.wikipedia.org/wiki/Common_bush_tanager,https://www.iucnredlist.org/species/22722162/138464447,https://xeno-canto.org/693409",,,"Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,common-buttonquail,https://animalia.bio/common-buttonquail/,Animalia,Chordata,Aves,Charadriiformes,Turnicidae,Turnix,Turnix sylvaticus,"Europe,","Asia,","Agricultural,Anthropogenic biome,Forest,Grassland,Shrubland","https://en.wikipedia.org/wiki/Common_buttonquail,https://www.iucnredlist.org/species/22680500/90008182,https://xeno-canto.org/379231",,Africa,"Nomadic, ,Terrestrial, ,Oviparous, ,Precocial",Not a migrant,,,,,,,,,,,
0,common-buzzard,https://animalia.bio/common-buzzard/,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,Buteo buteo,"Asia,",Africa,"Temperate broadleaf and mixed forest,Tropical moist forests,Temperate coniferous forest,Shrubland,Wetlands,Anthropogenic biome,Forest,Grassland,Agricultural,Woodland,Mountains,Rocky areas,Marsh,Montane forest,Bog,Swamp,Suburban,Coastal","https://en.wikipedia.org/wiki/Common_buzzard,http://www.iucnredlist.org/details/61695117/0,https://xeno-canto.org/706387",,,"Terrestrial,  ,Altricial, ,Predator, ,Gliding, ,Congregatory, ,Oviparous, ,Soaring",Partially migrant,,,,,"Europe,",wake,,,,,
0,common-cactus-finch,https://animalia.bio/common-cactus-finch/,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Geospiza,Geospiza scandens,South America,Ecuador,"Forest,Shrubland,Woodland","https://en.wikipedia.org/wiki/Common_cactus_finch,https://www.iucnredlist.org/species/22723752/94831378,https://xeno-canto.org/113992",,,"Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,common-chaffinch,https://animalia.bio/common-chaffinch/,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Fringilla,Fringilla coelebs,"Europe,",Africa,"Temperate broadleaf and mixed forest,Mediterranean forests, woodlands, and scrub,Taiga,Temperate coniferous forest,Urban wildlife,Shrubland,Anthropogenic biome,Forest,Agricultural,Suburban,Montane forest","https://en.wikipedia.org/wiki/Common_chaffinch,https://www.iucnredlist.org/species/22720030/155432370,https://xeno-canto.org/707779","Western Asia,",,"Arboreal, ,Terrestrial, ,Altricial, ,Oviparous",Partially migrant,Fringillinae,,,,"Asia,","charm, company, trembling, trimming",,,,,
0,common-chiffchaff,https://animalia.bio/common-chiffchaff/,Animalia,Chordata,Aves,Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus collybita,"Europe,",Africa,"Temperate broadleaf and mixed forest,Tropical savanna,Mediterranean forests, woodlands, and scrub,Taiga,Tropical moist forests,Mangrove,Wetlands,Shrubland,Anthropogenic biome,Forest,Savanna,Urban wildlife,Woodland,Mountains","https://en.wikipedia.org/wiki/Common_chiffchaff,https://www.iucnredlist.org/species/103843725/155613186,https://xeno-canto.org/707362",,,"Terrestrial, ,Arboreal, ,Altricial, ,Oviparous, ,Territorial",Migrating,,,,,"Asia,",,,,,,
0,common-cicadabird,https://animalia.bio/common-cicadabird/,Animalia,Chordata,Aves,Passeriformes,Campephagidae,Edolisoma,Edolisoma tenuirostre,Asia,"Australia,","Anthropogenic biome,Forest,Savanna,Shrubland","https://en.wikipedia.org/wiki/Common_cicadabird,https://www.iucnredlist.org/species/103702470/118729711,https://xeno-canto.org/629339",,,"Terrestrial, ,Oviparous",Migrating,,,,,,,,,,,
0,common-crane,https://animalia.bio/common-crane/,Animalia,Chordata,Aves,Gruiformes,Gruidae,Grus,Grus grus,"Europe,",Africa,"Taiga,Tundra,Temperate broadleaf and mixed forest,Temperate grasslands,Tropical savanna,Wetlands,Rivers,Lakes,Intertidal zone,Anthropogenic biome,Freshwater,Grassland,Savanna,Marine,Desert,Forest,Bog,Swamp","https://en.wikipedia.org/wiki/Common_crane,https://www.iucnredlist.org/species/22692146/86219168,https://xeno-canto.org/707169",,,"Semiaquatic, ,Wading birds, ,Shorebirds, ,Soaring birds, ,Precocial, ,Terrestrial, ,Congregatory, ,Oviparous",Migrating,,Neornithes,Neognathae,Neoaves,"Asia,","sedge, seige, herd",,,,,
0,common-cuckoo,https://animalia.bio/common-cuckoo/,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Cuculus,Cuculus canorus,"Europe,",Africa,"Temperate broadleaf and mixed forest,Temperate grasslands,Tropical savanna,Mediterranean forests, woodlands, and scrub,Tropical dry forest,Tropical moist forests,Temperate coniferous forest,Shrubland,Forest,Anthropogenic biome,Grassland,Savanna,Agricultural,Mountains,Montane forest,Woodland","https://en.wikipedia.org/wiki/Common_cuckoo,https://www.iucnredlist.org/species/22683873/155496731,https://xeno-canto.org/698205",,,"Arboreal, ,Predator, ,Altricial, ,Terrestrial, ,Oviparous",Migrating,,,,,"Asia,","asylum, cooch",,,,,
0,common-diuca-finch,https://animalia.bio/common-diuca-finch/,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Diuca,Diuca diuca,South America,"Chile,","Anthropogenic biome,Forest,Shrubland","https://en.wikipedia.org/wiki/Common_diuca_finch,https://www.iucnredlist.org/species/22723174/132021887,https://xeno-canto.org/596034",,,"Terrestrial, ,Oviparous",Migrating,,,,,,,,,,,
0,common-diving-petrel,https://animalia.bio/common-diving-petrel/,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Pelecanoides,Pelecanoides urinatrix,"Antarctica,","South America,","Coastal,Marine,Grassland,Neritic zone,Oceanic pelagic zone","https://en.wikipedia.org/wiki/Common_diving_petrel,https://www.iucnredlist.org/species/22698300/132640347,https://xeno-canto.org/295663",,Africa,"Terrestrial, ,Congregatory, ,Oviparous, ,Precocial, ,Burrowing, ,Soaring,  ,Seabird",Not a migrant,,,,,,,,"Australia,","New Zealand,",,
0,common-eider,https://animalia.bio/common-eider/,Animalia,Chordata,Aves,Anseriformes,Anatidae,Somateria,Somateria mollissima,"North America,","Europe,","Coastal,Tundra,Intertidal zone,Neritic zone,Marine,Dunes","https://en.wikipedia.org/wiki/Common_eider,https://www.iucnredlist.org/species/22680405/132525971,https://xeno-canto.org/696423",,Asia,"Terrestrial, ,Congregatory, ,Oviparous, ,Precocial, ,Waterfowl",Migrating,,,,,,,,,,,
0,common-emerald-dove,https://animalia.bio/common-emerald-dove/,Animalia,Chordata,Aves,Columbiformes,Columbidae,Chalcophaps,Chalcophaps indica,Asia,"China,","Anthropogenic biome,Forest,Woodland","https://en.wikipedia.org/wiki/Common_emerald_dove,https://www.iucnredlist.org/species/22725538/94895385,https://xeno-canto.org/413689","Hong Kong,","Japan,","Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,common-firecrest,https://animalia.bio/common-firecrest/,Animalia,Chordata,Aves,Passeriformes,Regulidae,Regulus,Regulus ignicapilla,"Europe,","Asia,","Forest,Shrubland,Agricultural,Urban wildlife,Anthropogenic biome,Woodland","https://en.wikipedia.org/wiki/Common_firecrest,https://www.iucnredlist.org/species/22735002/87781502,https://xeno-canto.org/707375",,Africa,"Terrestrial, ,Oviparous, ,Territorial",Migrating,,,,,,,,,,,
0,common-flameback,https://animalia.bio/common-flameback/,Animalia,Chordata,Aves,Piciformes,Picidae,Dinopium,Dinopium javanense,Asia,"China,","Anthropogenic biome,Forest,Shrubland,Mangrove","https://en.wikipedia.org/wiki/Common_flameback,https://www.iucnredlist.org/species/22727182/118587434,https://xeno-canto.org/699944",,,"Terrestrial, ,Oviparous, ,Altricial",Not a migrant,,,,,,,,,,,
0,common-gallinule,https://animalia.bio/common-gallinule/,Animalia,Chordata,Aves,Gruiformes,Rallidae,Gallinula,Gallinula galeata,"North America,",South America,"Freshwater,Wetlands,Coastal,Anthropogenic biome,Marine,Forest,Rainforest,Marsh","https://en.wikipedia.org/wiki/Common_gallinule,https://www.iucnredlist.org/species/62120280/95189182,https://xeno-canto.org/706569",,"Antigua and Barbuda,","Terrestrial, ,Congregatory, ,Oviparous, ,Precocial",Migrating,,Neornithes,Neognathae,Neoaves,,,,,"Bahamas,",,
0,common-goldeneye,https://animalia.bio/common-goldeneye/,Animalia,Chordata,Aves,Anseriformes,Anatidae,Bucephala,Bucephala clangula,"North America,","Europe,","Brackish water,Coastal,Estuaries,Freshwater,Lakes,Rivers,Forest,Neritic zone,Wetlands,Marine,Taiga","https://en.wikipedia.org/wiki/Common_goldeneye,https://www.iucnredlist.org/species/22680455/132529366,https://xeno-canto.org/706940",,Asia,"Natatorial, ,Terrestrial, ,Congregatory, ,Oviparous, ,Precocial, ,Territorial, ,Waterfowl",Migrating,,,,,,,,,,,
0,common-grackle,https://animalia.bio/common-grackle/,Animalia,Chordata,Aves,Passeriformes,Icteridae,Quiscalus,Quiscalus quiscula,North America,"United States,","Temperate broadleaf and mixed forest,Urban wildlife,Wetlands,Shrubland,Agricultural,Anthropogenic biome,Forest,Grassland,Suburban,Riparian,Swamp,Bog,Marsh,Woodland","https://en.wikipedia.org/wiki/Common_grackle,https://www.iucnredlist.org/species/22724320/131484290,https://xeno-canto.org/682569",,,"Terrestrial, ,Arboreal, ,Altricial, ,Zoochory, ,Territorial, ,Oviparous",Partially migrant,,,,,,plague,,,,,
0,common-grasshopper-warbler,https://animalia.bio/common-grasshopper-warbler/,Animalia,Chordata,Aves,Passeriformes,Locustellidae,Locustella,Locustella naevia,"Europe,","Asia,","Freshwater,Anthropogenic biome,Grassland,Shrubland,Wetlands,Agricultural,Forest,Woodland","https://en.wikipedia.org/wiki/Common_grasshopper_warbler,https://www.iucnredlist.org/species/22714657/118740792,https://xeno-canto.org/702145",,Africa,"Terrestrial, ,Oviparous, ,Altricial",Migrating,,,,,,,,,,,
0,common-green-magpie,https://animalia.bio/common-green-magpie/,Animalia,Chordata,Aves,Passeriformes,Corvidae,Cissa,Cissa chinensis,Asia,"China,","Freshwater,Forest,Shrubland,Wetlands,Mountains","https://en.wikipedia.org/wiki/Common_green_magpie,https://www.iucnredlist.org/species/22705809/130381297,https://xeno-canto.org/651700",,,"Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,common-greenshank,https://animalia.bio/common-greenshank/,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Tringa,Tringa nebularia,"Europe,","Asia,","Freshwater,Forest,Grassland,Intertidal zone,Neritic zone,Wetlands,Coastal,Anthropogenic biome,Marine,Marsh","https://en.wikipedia.org/wiki/Common_greenshank,https://www.iucnredlist.org/species/22693220/86684205,https://xeno-canto.org/707058",,Africa,"Terrestrial, ,Congregatory, ,Oviparous, ,Precocial, ,Wading bird",Migrating,,,,,,,,,,,
0,common-ground-dove,https://animalia.bio/common-ground-dove/,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columbina,Columbina passerina,"North America,",South America,"Anthropogenic biome,Savanna,Shrubland,Agricultural,Forest","https://en.wikipedia.org/wiki/Common_ground_dove,https://www.iucnredlist.org/species/22690774/139715551,https://xeno-canto.org/693441",,"Antigua and Barbuda,","Zoochory, ,Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,"Bahamas,",,
